dutch;french;type;id;article;part;chapter;tags;issuer;date;difficulty;
Namiddag;après-midi;;a6cd56b0-04aa-419a-9fed-c86cec40a7a8;;;;;;1729780136393;-1;
Morgen;demain;;12d1a383-07d6-4fee-87c9-693fe16148ea;;;;;;1729780136393;-1;
Vandaag;aujourd’hui;;c38dfaca-52b2-4cff-9ff4-afebd5bdd7b7;;;;;;1729780136393;-1;
Gisteren;hier;;2df493fc-a677-439e-bb6d-f01f3244d677;;;;;;1729780136393;-1;
Vanmorgen;ce matin;;a50c81e7-77fe-4ffd-a6d3-ea89871bc959;;;;;;1729780136393;-1;
Vanavond;ce soir;;37e25f9e-bdef-425a-974b-27a0fdc4e2ff;;;;;;1729780136393;-1;
Vanmiddag;cet après-midi;;03845cfd-53a1-40fa-a108-771c0e79de52;;;;;;1729780136393;-1;
Laaste keer;la dernière fois;;03804d3f-f180-4b02-a8bc-59162b9f9a87;;;;;;1729780136393;-1;
Vorige week;la semaine dernière;;ae6b5115-b101-4112-b4b5-ebb81b773ef3;;;;;;1729780136393;-1;
Op;sur;;db40635a-e1f4-41c6-a477-b97b46104b91;;;;;;1729780136393;-1;
In;dans;;1b09301e-a4fe-4ca1-b6f7-cf3228f77a1a;;;;;;1729780136393;-1;
Onder;sous;;655abf8a-4c42-4b9c-8888-a241bbca8555;;;;;;1729780136393;-1;
Naast;à côté de;;d6470cff-ffab-4ec8-b73e-448ae805e401;;;;;;1729780136393;-1;
Voor;avant / devant;;765edf48-dd59-44f9-8c2a-c4ceadccd688;;;;;;1729780136393;-1;
Achter;derrière;;e2f15aa1-fd93-4e03-a55a-e42570911696;;;;;;1729780136393;-1;
Tussen;entre;;8361b83a-266f-46ea-85ea-5648cd5cbbcc;;;;;;1729780136393;-1;
Bij;chez / auprès de;;4d0c9af9-80f1-4f1a-aa05-bfaabca8ecc0;;;;;;1729780136393;-1;
Tegen;contre;;822c50df-df51-4ee9-91d9-315e97cc9ea7;;;;;;1729780136393;-1;
Over;au-dessus de;;a797b122-549d-4909-8f59-4461a45cd797;;;;;;1729780136393;-1;
Met;avec;;6eb0735b-fa1c-46ab-8e30-8c9ea1e13ab0;;;;;;1729780136393;-1;
Zonder;sans;;dd293fbe-bf67-4cdf-8ab1-ccbd1fd12d79;;;;;;1729780136393;-1;
Langs;le long de;;1c780c49-3985-4aad-a0d5-08043faeb393;;;;;;1729780136393;-1;
Buiten;dehors;;6d32ecad-896c-4deb-a32f-f6429a3cb3d2;;;;;;1729780136394;-1;
Uit;hors de / sorti de;;8ea5a946-8537-4433-874a-99f66506db5c;;;;;;1729780136394;-1;
Tot;jusqu’à;;bf9c305e-6d66-4bf2-8326-866f593e73ae;;;;;;1729780136394;-1;
Van;de;;dcfef74c-f18d-4c2d-b0a6-ed8ceda3552d;;;;;;1729780136394;-1;
Naar;vers;;1a420520-c98b-4b46-8c95-b20c15bf1e6c;;;;;;1729780136394;-1;
Tegenover;en face de;;0ec7a580-4e84-412b-9352-6d5c65047988;;;;;;1729780136394;-1;
Door;à travers;;6d4d9dee-c99f-43c0-9c9f-5f0275ff33c2;;;;;;1729780136394;-1;
Kaart;carte;;0e8af9ed-1345-4f06-8303-48ec2cd837f9;;;;;;1729780136394;-1;
Verjaardag;anniversaire;;6f308d76-9768-4096-a1b8-1de3d5d9b202;;;;;;1729780136394;-1;
Geboorte;naissance;;f17db20d-acf9-4f61-9eda-75baa5be0e73;;;;;;1729780136394;-1;
Gerschenk;cadeau;;47dae1f8-9b56-4c65-8613-11f005a29ac6;;;;;;1729780136394;-1;
Postzegels;timbres;;a84cb79f-f1e6-46ec-81ad-c8b3890fa904;;;;;;1729780136394;-1;
Lied;chanson;;45628ac4-2d7f-46c7-855a-45719d92e77d;;;;;;1729780136394;-1;
Proficiat;félicitations;;354c66f6-f7bc-4f2e-a1c5-d7c0f0adc935;;;;;;1729780136394;-1;
Winkel;magasin;;00e2eae6-b167-4bc7-97b3-eb47749ebd24;;;;;;1729780136394;-1;
Beenhouwerij;boucherie;;ba5d0730-7231-4251-b206-7473a617f852;;;;;;1729780136394;-1;
Luchthaven;aéroport;;83669774-2edd-45f6-bdf9-c0fed3e52535;;;;;;1729780136394;-1;
Haven;port;;2b29efa1-2a71-410d-bf95-d5d23e9020a5;;;;;;1729780136394;-1;
Koud;froid;;1f6acf30-c108-455b-8e31-b3328e24e92d;;;;;;1729780136394;-1;
Warm;chaud;;71edfc72-887c-4c52-8729-fc78cf97c692;;;;;;1729780136394;-1;
Lucht;ciel;;06397e25-7153-492a-90be-fecac5712e63;;;;;;1729780136394;-1;
Feestdagen;jours fériés;;c057ef98-23f6-4ae5-af0f-ac29c227be8d;;;;;;1729780136394;-1;
Sluitingsdag;jour de fermeture;;9f58db77-39b0-49f2-a5ee-bf2c17e4b64a;;;;;;1729780136394;-1;
Mensen;gens;;654b608e-5a44-42b6-b43d-3da5288fb003;;;;;;1729780136394;-1;
Iemand;quelqu’un;;5c6fb643-5436-4ccf-a0ae-ba0f5bdf7b44;;;;;;1729780136394;-1;
Niemand;personne;;403a8367-2cf6-4b5c-946c-e52aa8cd09c0;;;;;;1729780136394;-1;
Geld;argent;;716dc1ed-76e8-4e74-a367-c1ee97bb4677;;;;"shopping,finance";;1729780136394;-1;
Goedkoop;bon marché;;db306ddf-9b82-4767-b7df-7a33a800765a;;;;shopping;;1729780136394;-1;
Duur;cher;;ce650691-2caf-4d7a-a4d5-11d813474354;;;;shopping;;1729780136394;-1;
Wilde;sauvage;;036b951e-3b33-424c-8de5-611687ea30e5;;;;;;1729780136394;-1;
Dat klopt;c’est correct;;0e59f462-565b-4755-9bc0-4a835f0dfa08;;;;;;1729780136394;-1;
Wablief?;pardon ?;;f0d8f3cc-b9ac-408a-b125-0f81fe42faac;;;;petite expression;;1729780136394;-1;
Tot uw dienst;à votre service;;9e661f3a-25af-4cd8-a152-715e0b50b3b6;;;;petite expression;;1729780136394;-1;
Geen dank;de rien;;0044131d-40be-4451-83d4-adf0054a5a90;;;;;;1729780136394;-1;
Graag gedaan;avec plaisir;;6045f2af-a3d8-4c09-afc9-36618afcf0a4;;;;;;1729780136394;-1;
Kom binnen;entrez;;7020b82b-9578-482b-ac68-6c31faf58ef2;;;;;;1729780136394;-1;
Gelukkig maar;heureusement que;;b2bc9d9e-9d73-4efc-a9cc-2b83375d8fa5;;;;;;1729780136394;-1;
